Getting Data Stream Seconds; Getting Data Stream Milliseconds;Send Data Stream Seconds;Send Data Stream Milliseconds;Difference Stream;
1468115030;794;1468115030;808;13;
1468115030;834;1468115030;848;13;
1468115030;874;1468115030;888;13;
1468115030;914;1468115030;928;14;
1468115030;954;1468115030;969;14;
1468115030;995;1468115031;9;14;
1468115031;35;1468115031;48;13;
1468115031;74;1468115031;88;13;
1468115031;114;1468115031;128;14;
1468115031;154;1468115031;169;14;
1468115031;195;1468115031;209;13;
1468115031;235;1468115031;248;13;
1468115031;274;1468115031;288;13;
1468115031;314;1468115031;328;14;
1468115031;354;1468115031;369;14;
1468115031;395;1468115031;408;13;
1468115031;434;1468115031;448;13;
1468115031;474;1468115031;488;13;
1468115031;514;1468115031;528;14;
1468115031;554;1468115031;569;14;
1468115031;595;1468115031;609;13;
1468115031;635;1468115031;648;13;
1468115031;674;1468115031;688;13;
1468115031;714;1468115031;728;14;
1468115031;754;1468115031;768;13;
1468115031;794;1468115031;809;14;
1468115031;835;1468115031;848;13;
1468115031;874;1468115031;888;13;
1468115031;914;1468115031;928;14;
1468115031;954;1468115031;969;14;
1468115031;995;1468115032;9;14;
1468115032;35;1468115032;48;13;
1468115032;74;1468115032;88;13;
1468115032;114;1468115032;128;14;
1468115032;154;1468115032;168;13;
1468115032;194;1468115032;206;11;
1468115032;232;1468115032;248;16;
1468115032;275;1468115032;289;13;
1468115032;315;1468115032;328;13;
1468115032;354;1468115032;368;13;
1468115032;394;1468115032;409;14;
1468115032;435;1468115032;448;13;
1468115032;474;1468115032;488;13;
1468115032;514;1468115032;528;14;
1468115032;554;1468115032;569;14;
1468115032;595;1468115032;609;13;
1468115032;635;1468115032;648;13;
1468115032;674;1468115032;688;13;
1468115032;714;1468115032;728;14;
1468115032;754;1468115032;769;14;
1468115032;795;1468115032;809;13;
1468115032;835;1468115032;848;13;
1468115032;874;1468115032;888;13;
1468115032;914;1468115032;928;14;
1468115032;954;1468115032;968;13;
1468115032;994;1468115033;8;14;
1468115033;34;1468115033;48;13;
1468115033;74;1468115033;88;13;
1468115033;114;1468115033;128;14;
1468115033;154;1468115033;169;14;
1468115033;195;1468115033;209;13;
1468115033;235;1468115033;248;13;
1468115033;274;1468115033;288;13;
1468115033;314;1468115033;328;14;
1468115033;354;1468115033;369;14;
1468115033;395;1468115033;409;13;
1468115033;435;1468115033;448;13;
1468115033;474;1468115033;488;13;
1468115033;514;1468115033;528;14;
1468115033;554;1468115033;569;14;
1468115033;595;1468115033;609;13;
1468115033;635;1468115033;648;13;
1468115033;674;1468115033;688;13;
1468115033;714;1468115033;728;14;
1468115033;754;1468115033;769;14;
1468115033;795;1468115033;809;13;
1468115033;835;1468115033;848;13;
1468115033;874;1468115033;888;13;
1468115033;914;1468115033;928;14;
1468115033;954;1468115033;969;14;
1468115033;995;1468115034;9;14;
1468115034;35;1468115034;48;13;
1468115034;74;1468115034;88;13;
1468115034;114;1468115034;128;14;
1468115034;154;1468115034;169;14;
1468115034;195;1468115034;209;13;
1468115034;235;1468115034;248;13;
1468115034;274;1468115034;288;13;
1468115034;314;1468115034;328;14;
1468115034;354;1468115034;369;14;
1468115034;395;1468115034;409;13;
1468115034;435;1468115034;448;13;
1468115034;474;1468115034;488;13;
1468115034;514;1468115034;528;14;
1468115034;554;1468115034;569;14;
1468115034;595;1468115034;609;13;
1468115034;635;1468115034;648;13;
1468115034;674;1468115034;688;13;
1468115034;714;1468115034;728;14;
1468115034;754;1468115034;769;14;
1468115034;795;1468115034;809;13;
1468115034;835;1468115034;848;13;
1468115034;874;1468115034;888;13;
1468115034;914;1468115034;928;14;
1468115034;954;1468115034;969;14;
1468115034;995;1468115035;9;14;
1468115035;35;1468115035;48;13;
1468115035;74;1468115035;88;13;
1468115035;114;1468115035;128;14;
1468115035;154;1468115035;169;14;
1468115035;195;1468115035;209;13;
1468115035;235;1468115035;248;13;
1468115035;274;1468115035;288;13;
1468115035;314;1468115035;328;13;
1468115035;354;1468115035;369;14;
1468115035;395;1468115035;409;13;
1468115035;435;1468115035;448;13;
1468115035;474;1468115035;488;13;
1468115035;514;1468115035;528;14;
1468115035;554;1468115035;569;14;
1468115035;595;1468115035;609;13;
1468115035;635;1468115035;648;13;
1468115035;674;1468115035;688;13;
1468115035;714;1468115035;728;14;
1468115035;754;1468115035;769;14;
1468115035;795;1468115035;809;13;
1468115035;835;1468115035;848;13;
1468115035;874;1468115035;888;13;
1468115035;914;1468115035;928;14;
1468115035;954;1468115035;969;14;
1468115035;995;1468115036;9;14;
1468115036;35;1468115036;48;13;
1468115036;74;1468115036;88;13;
1468115036;114;1468115036;128;13;
1468115036;154;1468115036;169;14;
1468115036;195;1468115036;209;13;
1468115036;235;1468115036;248;13;
1468115036;274;1468115036;288;13;
1468115036;314;1468115036;328;14;
1468115036;354;1468115036;369;14;
1468115036;395;1468115036;409;13;
1468115036;435;1468115036;448;13;
1468115036;474;1468115036;488;13;
1468115036;514;1468115036;528;14;
1468115036;554;1468115036;569;14;
1468115036;595;1468115036;609;13;
1468115036;635;1468115036;648;13;
1468115036;674;1468115036;688;13;
1468115036;714;1468115036;728;14;
1468115036;754;1468115036;769;14;
1468115036;795;1468115036;809;13;
1468115036;835;1468115036;848;13;
1468115036;874;1468115036;888;13;
1468115036;914;1468115036;928;14;
1468115036;954;1468115036;969;14;
1468115036;995;1468115037;9;14;
1468115037;35;1468115037;48;13;
1468115037;74;1468115037;88;13;
1468115037;114;1468115037;128;14;
1468115037;155;1468115037;168;12;
1468115037;194;1468115037;209;15;
1468115037;235;1468115037;248;12;
1468115037;274;1468115037;288;13;
1468115037;314;1468115037;328;14;
1468115037;354;1468115037;369;14;
1468115037;395;1468115037;409;13;
1468115037;435;1468115037;448;13;
1468115037;474;1468115037;488;13;
1468115037;514;1468115037;528;14;
1468115037;554;1468115037;570;15;
1468115037;596;1468115037;608;11;
1468115037;634;1468115037;648;13;
1468115037;674;1468115037;688;13;
1468115037;714;1468115037;728;14;
1468115037;754;1468115037;769;14;
1468115037;795;1468115037;808;13;
1468115037;834;1468115037;848;13;
1468115037;874;1468115037;888;13;
1468115037;914;1468115037;928;14;
1468115037;954;1468115037;968;13;
1468115037;994;1468115038;8;14;
1468115038;34;1468115038;48;13;
1468115038;74;1468115038;88;13;
1468115038;114;1468115038;128;13;
1468115038;154;1468115038;168;13;
1468115038;194;1468115038;208;13;
1468115038;234;1468115038;248;13;
1468115038;274;1468115038;288;13;
1468115038;314;1468115038;328;14;
1468115038;354;1468115038;368;13;
1468115038;394;1468115038;408;13;
1468115038;434;1468115038;448;13;
1468115038;474;1468115038;488;13;
1468115038;514;1468115038;528;14;
1468115038;554;1468115038;568;13;
1468115038;594;1468115038;608;13;
1468115038;634;1468115038;648;13;
1468115038;674;1468115038;688;13;
1468115038;714;1468115038;728;14;
1468115038;754;1468115038;768;13;
1468115038;794;1468115038;808;13;
1468115038;834;1468115038;848;13;
1468115038;874;1468115038;888;13;
1468115038;914;1468115038;928;14;
1468115038;954;1468115038;969;14;
1468115038;995;1468115039;8;14;
1468115039;34;1468115039;48;13;
1468115039;74;1468115039;88;13;
1468115039;114;1468115039;128;14;
1468115039;154;1468115039;168;13;
1468115039;194;1468115039;208;13;
1468115039;234;1468115039;248;13;
1468115039;274;1468115039;288;13;
1468115039;314;1468115039;328;14;
1468115039;354;1468115039;368;13;
1468115039;394;1468115039;408;13;
1468115039;434;1468115039;448;13;
1468115039;474;1468115039;488;13;
1468115039;514;1468115039;528;14;
1468115039;554;1468115039;568;13;
1468115039;594;1468115039;608;13;
1468115039;634;1468115039;648;13;
1468115039;674;1468115039;688;13;
1468115039;714;1468115039;728;14;
1468115039;754;1468115039;768;13;
1468115039;794;1468115039;808;13;
1468115039;834;1468115039;848;13;
1468115039;874;1468115039;888;13;
1468115039;914;1468115039;928;14;
1468115039;954;1468115039;968;13;
1468115039;994;1468115040;8;14;
1468115040;34;1468115040;48;13;
1468115040;74;1468115040;88;13;
1468115040;114;1468115040;127;13;
1468115040;154;1468115040;168;14;
1468115040;194;1468115040;208;13;
1468115040;234;1468115040;248;13;
1468115040;274;1468115040;288;13;
1468115040;314;1468115040;328;14;
1468115040;354;1468115040;368;13;
1468115040;394;1468115040;408;13;
1468115040;434;1468115040;448;13;
1468115040;474;1468115040;488;13;
1468115040;514;1468115040;528;14;
1468115040;554;1468115040;569;14;
1468115040;595;1468115040;608;13;
1468115040;634;1468115040;648;13;
1468115040;674;1468115040;688;13;
1468115040;714;1468115040;728;14;
1468115040;754;1468115040;768;13;
1468115040;794;1468115040;808;13;
1468115040;834;1468115040;848;13;
1468115040;874;1468115040;888;13;
1468115040;914;1468115040;928;14;
1468115040;954;1468115040;968;13;
1468115040;994;1468115041;8;14;
1468115041;34;1468115041;48;13;
1468115041;74;1468115041;88;13;
1468115041;114;1468115041;128;14;
1468115041;154;1468115041;168;13;
1468115041;194;1468115041;208;13;
1468115041;234;1468115041;248;13;
1468115041;274;1468115041;288;13;
1468115041;314;1468115041;328;14;
1468115041;354;1468115041;368;13;
1468115041;394;1468115041;408;13;
1468115041;434;1468115041;448;13;
1468115041;474;1468115041;488;13;
1468115041;514;1468115041;528;14;
1468115041;554;1468115041;568;13;
1468115041;594;1468115041;608;13;
1468115041;634;1468115041;648;13;
1468115041;674;1468115041;688;13;
1468115041;714;1468115041;728;14;
1468115041;754;1468115041;768;13;
1468115041;794;1468115041;808;13;
1468115041;834;1468115041;848;13;
1468115041;874;1468115041;888;13;
1468115041;914;1468115041;928;14;
1468115041;954;1468115041;968;13;
1468115041;995;1468115042;8;14;
1468115042;34;1468115042;48;13;
1468115042;74;1468115042;88;13;
1468115042;114;1468115042;128;14;
1468115042;154;1468115042;168;13;
1468115042;194;1468115042;208;13;
1468115042;234;1468115042;248;13;
1468115042;274;1468115042;288;13;
1468115042;314;1468115042;328;13;
1468115042;354;1468115042;368;13;
1468115042;394;1468115042;408;13;
1468115042;434;1468115042;448;13;
1468115042;474;1468115042;488;13;
1468115042;514;1468115042;528;14;
1468115042;554;1468115042;568;13;
1468115042;594;1468115042;608;13;
1468115042;634;1468115042;648;13;
1468115042;674;1468115042;688;13;
1468115042;714;1468115042;728;14;
1468115042;754;1468115042;768;13;
1468115042;794;1468115042;808;13;
1468115042;834;1468115042;848;13;
1468115042;874;1468115042;888;13;
1468115042;914;1468115042;928;14;
1468115042;954;1468115042;969;14;
1468115042;995;1468115043;8;14;
1468115043;34;1468115043;48;13;
1468115043;74;1468115043;88;13;
1468115043;114;1468115043;128;14;
1468115043;154;1468115043;168;13;
1468115043;194;1468115043;208;13;
1468115043;234;1468115043;248;13;
1468115043;274;1468115043;288;13;
1468115043;314;1468115043;328;14;
1468115043;354;1468115043;368;13;
1468115043;394;1468115043;408;13;
1468115043;434;1468115043;448;13;
1468115043;474;1468115043;488;13;
1468115043;514;1468115043;528;14;
1468115043;554;1468115043;568;13;
1468115043;594;1468115043;608;13;
1468115043;634;1468115043;648;13;
1468115043;674;1468115043;688;13;
1468115043;714;1468115043;728;14;
1468115043;754;1468115043;768;13;
1468115043;794;1468115043;808;13;
1468115043;834;1468115043;848;14;
1468115043;874;1468115043;888;13;
1468115043;914;1468115043;928;14;
1468115043;954;1468115043;968;13;
1468115043;994;1468115044;8;14;
1468115044;34;1468115044;48;13;
1468115044;74;1468115044;88;13;
1468115044;114;1468115044;128;14;
1468115044;154;1468115044;168;13;
1468115044;194;1468115044;208;13;
1468115044;234;1468115044;248;13;
1468115044;274;1468115044;288;13;
1468115044;314;1468115044;328;14;
1468115044;354;1468115044;368;13;
1468115044;394;1468115044;408;13;
1468115044;434;1468115044;448;13;
1468115044;474;1468115044;488;13;
1468115044;514;1468115044;528;14;
1468115044;554;1468115044;568;13;
1468115044;594;1468115044;608;13;
1468115044;634;1468115044;648;13;
1468115044;674;1468115044;688;13;
1468115044;714;1468115044;728;14;
1468115044;754;1468115044;768;13;
1468115044;794;1468115044;809;14;
1468115044;835;1468115044;848;13;
1468115044;874;1468115044;888;13;
1468115044;914;1468115044;928;14;
1468115044;954;1468115044;968;13;
1468115044;994;1468115045;8;14;
1468115045;34;1468115045;48;13;
1468115045;74;1468115045;88;13;
1468115045;114;1468115045;128;14;
1468115045;154;1468115045;168;13;
1468115045;194;1468115045;208;13;
1468115045;234;1468115045;248;13;
1468115045;274;1468115045;288;13;
1468115045;314;1468115045;328;14;
1468115045;354;1468115045;368;13;
1468115045;394;1468115045;408;13;
1468115045;434;1468115045;448;13;
1468115045;474;1468115045;488;13;
1468115045;514;1468115045;528;14;
1468115045;554;1468115045;569;14;
1468115045;595;1468115045;608;13;
1468115045;634;1468115045;648;13;
1468115045;674;1468115045;688;13;
1468115045;714;1468115045;728;14;
1468115045;754;1468115045;768;13;
1468115045;794;1468115045;808;13;
1468115045;834;1468115045;848;13;
1468115045;874;1468115045;888;13;
1468115045;914;1468115045;928;14;
1468115045;954;1468115045;968;13;
1468115045;994;1468115046;8;14;
1468115046;34;1468115046;48;13;
1468115046;74;1468115046;88;13;
1468115046;114;1468115046;128;14;
1468115046;154;1468115046;168;13;
1468115046;194;1468115046;208;13;
1468115046;234;1468115046;248;13;
1468115046;274;1468115046;288;13;
1468115046;314;1468115046;328;13;
1468115046;354;1468115046;368;13;
1468115046;394;1468115046;408;13;
1468115046;434;1468115046;448;13;
1468115046;474;1468115046;488;13;
1468115046;514;1468115046;528;14;
1468115046;554;1468115046;568;13;
1468115046;594;1468115046;608;13;
1468115046;634;1468115046;648;13;
1468115046;674;1468115046;688;13;
1468115046;714;1468115046;728;14;
1468115046;754;1468115046;768;13;
1468115046;794;1468115046;808;13;
1468115046;835;1468115046;848;13;
1468115046;874;1468115046;888;13;
1468115046;914;1468115046;928;14;
1468115046;954;1468115046;969;14;
1468115046;995;1468115047;8;14;
1468115047;34;1468115047;48;13;
1468115047;74;1468115047;88;13;
1468115047;114;1468115047;128;14;
1468115047;154;1468115047;168;13;
1468115047;194;1468115047;208;13;
1468115047;234;1468115047;248;13;
1468115047;274;1468115047;288;13;
1468115047;314;1468115047;328;14;
1468115047;354;1468115047;368;13;
1468115047;394;1468115047;408;13;
1468115047;434;1468115047;448;13;
1468115047;474;1468115047;488;13;
1468115047;514;1468115047;528;14;
1468115047;554;1468115047;569;14;
1468115047;605;1468115047;618;13;
1468115047;644;1468115047;658;13;
1468115047;684;1468115047;698;13;
1468115047;724;1468115047;738;13;
1468115047;764;1468115047;778;14;
1468115047;804;1468115047;818;13;
1468115047;844;1468115047;858;13;
1468115047;884;1468115047;898;13;
1468115047;924;1468115047;938;13;
1468115047;964;1468115047;978;14;
1468115048;4;1468115048;18;13;
1468115048;44;1468115048;58;13;
1468115048;84;1468115048;98;13;
1468115048;124;1468115048;138;13;
1468115048;164;1468115048;178;14;
1468115048;204;1468115048;218;13;
1468115048;244;1468115048;258;13;
1468115048;284;1468115048;298;13;
1468115048;324;1468115048;338;13;
1468115048;364;1468115048;378;14;
1468115048;404;1468115048;419;14;
1468115048;445;1468115048;459;13;
1468115048;485;1468115048;498;13;
1468115048;524;1468115048;538;13;
1468115048;564;1468115048;578;14;
1468115048;604;1468115048;618;13;
1468115048;644;1468115048;658;13;
1468115048;684;1468115048;698;13;
1468115048;724;1468115048;738;13;
1468115048;764;1468115048;778;14;
1468115048;804;1468115048;819;14;
1468115048;845;1468115048;859;13;
1468115048;885;1468115048;898;13;
1468115048;924;1468115048;938;13;
1468115048;964;1468115048;978;14;
1468115049;4;1468115049;19;14;
1468115049;45;1468115049;58;13;
1468115049;84;1468115049;98;13;
1468115049;124;1468115049;138;13;
1468115049;164;1468115049;178;14;
1468115049;204;1468115049;218;13;
1468115049;244;1468115049;258;13;
1468115049;284;1468115049;298;13;
1468115049;324;1468115049;338;13;
1468115049;364;1468115049;378;14;
1468115049;404;1468115049;418;13;
1468115049;444;1468115049;458;13;
1468115049;484;1468115049;498;13;
1468115049;524;1468115049;538;13;
1468115049;564;1468115049;578;14;
1468115049;604;1468115049;618;13;
1468115049;644;1468115049;658;13;
1468115049;684;1468115049;698;13;
1468115049;724;1468115049;738;13;
1468115049;764;1468115049;778;13;
1468115049;804;1468115049;818;13;
1468115049;844;1468115049;858;13;
1468115049;884;1468115049;898;13;
1468115049;924;1468115049;938;13;
1468115049;964;1468115049;978;14;
1468115050;4;1468115050;18;13;
1468115050;44;1468115050;58;13;
1468115050;84;1468115050;98;13;
1468115050;124;1468115050;138;13;
1468115050;164;1468115050;178;14;
1468115050;204;1468115050;218;13;
1468115050;244;1468115050;258;13;
1468115050;284;1468115050;298;13;
1468115050;324;1468115050;338;13;
1468115050;364;1468115050;378;14;
1468115050;404;1468115050;418;13;
1468115050;444;1468115050;458;13;
1468115050;484;1468115050;498;13;
1468115050;524;1468115050;538;13;
1468115050;564;1468115050;578;14;
1468115050;604;1468115050;618;13;
1468115050;644;1468115050;658;13;
1468115050;684;1468115050;698;13;
1468115050;724;1468115050;738;13;
1468115050;764;1468115050;778;14;
1468115050;804;1468115050;818;13;
1468115050;844;1468115050;858;13;
1468115050;884;1468115050;898;13;
1468115050;924;1468115050;938;13;
1468115050;964;1468115050;978;14;
1468115051;4;1468115051;18;13;
1468115051;44;1468115051;58;13;
1468115051;84;1468115051;98;13;
1468115051;124;1468115051;138;13;
1468115051;164;1468115051;178;14;
1468115051;204;1468115051;218;13;
1468115051;244;1468115051;258;13;
1468115051;284;1468115051;298;13;
1468115051;324;1468115051;338;13;
1468115051;364;1468115051;378;14;
1468115051;404;1468115051;418;13;
1468115051;444;1468115051;458;13;
1468115051;484;1468115051;498;13;
1468115051;524;1468115051;538;13;
1468115051;564;1468115051;578;14;
1468115051;604;1468115051;618;13;
1468115051;644;1468115051;658;13;
1468115051;
